Age,Gender,Nationality,Living Status,Home Town,Relationship Status,Faculty,Education Level,Years of Study,Completed Credit Hours,CGPA,Number of Subjects Failed,SPM Result (A),SPM Result (B),SPM Result (C),Scholarship,PTPTN,Reason Study at Multimedia University,Lecture Class Capacity,Tutorial Class Capacity,Skipping Class,Classroom Facilities,Campus Environment,Additional Course,Family Size,Parent's Education Level.Father,Parent's Education Level.Mother,Father's Occupation,Mother's Occupation,Financial Difficulties,Financial Support,Study Behavior,Study Time,Extra Curricular Activities,Part-time Job,Commute Time,Gaming,Alcohol Consumption,I have enough free time after class,Social Interaction,I hang out with friends
24 - 26,Female,Malaysian,Friend or roommate,Urban,Yes,FIST,Bachelor's,3,71 - 100,Very Good,0,2,3,2,No,No,Course preference,Large,Medium,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Alone,Less than 2,No,No,Less than 10,Moderate,Less,4,2,2
27 or above,Male,Malaysian,Family,Urban,Yes,FOM,Bachelor's,3,More than 100,Good,0,4,5,0,No,No,Course preference,Medium,Small,Sometimes,Moderate,Moderate,No,MT3,Higher,Higher,Retired,Retired,No,No,Alone,Less than 2,No,Yes,More than 60,Moderate,Less,2,4,3
21 - 23,Male,Non-Malaysian,Friend or roommate,Urban,Yes,FCI,Bachelor's,3,More than 100,Very Good,1 - 2,0,0,0,No,No,University reputation,Large,Large,None,Moderate,Moderate,No,MT3,Higher,Higher,musician,Unemployed,No,Yes,Alone,Less than 2,Yes,No,10 - 30,Light,Less,4,3,3
24 - 26,Female,Malaysian,Friend or roommate,Urban,No,FCM,Bachelor's,3,More than 100,Very Good,0,4,7,3,No,No,University reputation,Medium,Medium,Less,Moderate,Good,No,MT3,Higher,Secondary,Unemployed,Civil servant,No,Yes,Alone,Less than 2,No,No,Less than 10,Moderate,Non-drinker,2,2,4
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FCI,Diploma,Less than 1,Less than 40,Good,0,1,3,4,No,Yes,Course preference,Medium,Large,None,Moderate,Moderate,No,MT3,Primary,Secondary,Penjaja,None/Suri Rumah,Yes,Yes,Group,2 - 5,Yes,No,10 - 30,Moderate,Non-drinker,4,2,1
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FIST,Diploma,1,40 - 70,Very Good,0,4,1,3,No,Yes,University reputation,Medium,Medium,None,Good,Good,No,LE3,Secondary,Secondary,Pass away,Retire,No,Yes,Alone,Less than 2,No,No,Less than 10,Non-gamer,Non-drinker,4,2,2
21 - 23,Male,Non-Malaysian,Friend or roommate,Rural,No,FCI,Bachelor's,3,71 - 100,Good,1 - 2,0,0,0,No,No,Course preference,Large,Medium,Sometimes,Moderate,Moderate,No,MT3,Secondary,Higher,Self-employed,Finance and banking,No,Yes,Group,2 - 5,No,Yes,10 - 30,Light,Non-drinker,2,3,3
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FOL,Bachelor's,More than 4,More than 100,Average,3 - 4,6,3,0,No,No,Course preference,Extra large,Medium,Less,Good,Good,No,MT3,Higher,Higher,Self-employed,Unemployed,Yes,Yes,Alone,Less than 2,No,No,Less than 10,Moderate,Non-drinker,3,4,5
18 - 20,Female,Malaysian,Friend or roommate,Rural,No,FIST,Diploma,1,40 - 70,Very Good,0,3,5,1,No,Yes,Course preference,Extra large,Large,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Healthcare,No,Yes,Alone,2 - 5,Yes,No,10 - 30,Light,Less,2,4,4
21 - 23,Male,Malaysian,Family,Urban,No,FOE,Bachelor's,3,71 - 100,Very Good,0,8,3,0,No,No,Close to home,Medium,Medium,None,Moderate,Poor,No,MT3,Higher,Secondary,Unemployed,Unemployed,No,Yes,Alone,2 - 5,No,No,More than 60,Moderate,Often,1,4,4
21 - 23,Female,Malaysian,Alone,Urban,Yes,FCI,Bachelor's,3,71 - 100,Good,1 - 2,2,2,4,No,Yes,Course preference,Medium,Medium,Less,Good,Good,No,MT3,Higher,Higher,Self-employed,Healthcare,Yes,Yes,Alone,2 - 5,No,No,10 - 30,Moderate,Non-drinker,3,2,2
21 - 23,Female,Malaysian,Alone,Urban,No,FOB,Bachelor's,3,71 - 100,Good,1 - 2,4,4,2,No,Yes,Course preference,Large,Medium,None,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Unemployed,No,Yes,Alone,2 - 5,No,No,10 - 30,Non-gamer,Non-drinker,3,4,5
21 - 23,Male,Non-Malaysian,Friend or roommate,Urban,No,FCI,Bachelor's,3,More than 100,Very Good,0,0,0,0,No,No,University reputation,Large,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,-,No,Yes,Alone,Less than 2,No,No,Less than 10,Light,Non-drinker,5,2,3
21 - 23,Female,Malaysian,Family,Urban,No,FCI,Bachelor's,3,More than 100,Good,0,0,0,0,No,Yes,Close to home,Large,Medium,Sometimes,Good,Moderate,No,MT3,Higher,Higher,Self-employed,Education,No,Yes,Group,2 - 5,No,No,10 - 30,Non-gamer,Non-drinker,3,2,1
21 - 23,Male,Malaysian,Family,Rural,No,FOB,Bachelor's,3,More than 100,Average,1 - 2,3,3,2,No,Yes,Close to home,Extra large,Small,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Group,2 - 5,No,Yes,30 - 60,Light,Less,4,4,3
18 - 20,Female,Malaysian,Family,Urban,No,FCM,Diploma,2,40 - 70,Very Good,0,2,1,0,No,No,Course preference,Small,Large,None,Moderate,Moderate,No,MT3,Higher,Higher,geologist,Unemployed,No,Yes,Group,2 - 5,Yes,No,30 - 60,Heavy,Non-drinker,2,2,1
21 - 23,Male,Non-Malaysian,Alone,Urban,No,FCI,Bachelor's,3,More than 100,Good,1 - 2,0,0,0,Yes,No,University reputation,Medium,Large,None,Good,Moderate,No,MT3,Higher,Higher,Finance and banking,Unemployed,No,Yes,Alone,Less than 2,Yes,No,10 - 30,Moderate,Non-drinker,3,4,4
18 - 20,Female,Malaysian,Friend or roommate,Urban,Yes,FCM,Diploma,1,Less than 40,Good,0,1,1,2,No,Yes,Course preference,Medium,Medium,None,Moderate,Good,No,MT3,Primary,Secondary,Self-employed,Self-employed,Yes,Yes,Group,2 - 5,No,No,Less than 10,Moderate,Non-drinker,3,4,1
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FOB,Bachelor's,3,71 - 100,Good,1 - 2,4,3,2,No,Yes,University reputation,Medium,Small,Less,Moderate,Moderate,No,MT3,Higher,Higher,Civil servant,Finance and banking,Yes,Yes,Alone,5 - 8,No,No,Less than 10,Non-gamer,Less,3,4,3
18 - 20,Male,Malaysian,Alone,Rural,No,FIST,Diploma,1,40 - 70,Good,0,1,3,2,No,No,Course preference,Medium,Large,Less,Moderate,Moderate,No,MT3,Secondary,Higher,Unemployed,Unemployed,No,Yes,Group,Less than 2,No,No,10 - 30,Non-gamer,Non-drinker,4,3,2
21 - 23,Male,Malaysian,Family,Urban,No,FCI,Bachelor's,2,Less than 40,Average,1 - 2,3,1,4,No,Yes,University reputation,Large,Medium,None,Good,Good,No,MT3,Higher,Higher,Information technology,Civil servant,Yes,Yes,Alone,Less than 2,No,No,10 - 30,Light,Non-drinker,4,1,2
18 - 20,Male,Malaysian,Family,Urban,No,FCI,Bachelor's,2,40 - 70,Very Good,0,7,3,0,No,Yes,Close to home,Large,Large,Less,Good,Good,No,MT3,Higher,Higher,Self-employed,Unemployed,No,Yes,Alone,Less than 2,No,No,30 - 60,Moderate,Sometimes,4,4,4
18 - 20,Male,Non-Malaysian,Alone,Urban,No,FCI,Bachelor's,1,Less than 40,Average,1 - 2,0,0,0,No,No,University reputation,Large,Large,Less,Moderate,Poor,No,MT3,Secondary,Higher,Company Worker,Unemployed,Yes,Yes,Alone,Less than 2,Yes,No,10 - 30,Non-gamer,Non-drinker,2,2,1
24 - 26,Male,Malaysian,Family,Urban,Yes,FCI,Bachelor's,2,More than 100,Good,0,3,4,2,No,No,University reputation,Large,Medium,Less,Good,Good,No,MT3,Higher,Higher,Civil servant,Unemployed,No,Yes,Alone,Less than 2,No,No,More than 60,Moderate,Non-drinker,3,2,2
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FIST,Diploma,2,40 - 70,Average,0,2,4,2,No,No,Course preference,Large,Medium,Sometimes,Moderate,Moderate,No,MT3,Secondary,Secondary,Driver,Unemployed,No,Yes,Alone,2 - 5,Yes,No,10 - 30,Moderate,Non-drinker,3,5,4
18 - 20,Male,Malaysian,Family,Urban,No,FCI,Bachelor's,1,40 - 70,Very Good,0,3,5,1,No,Yes,Course preference,Small,Medium,Less,Poor,Moderate,No,LE3,Higher,Secondary,Finance and banking,Education,No,Yes,Alone,2 - 5,Yes,No,10 - 30,Light,Non-drinker,3,3,3
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FOB,Diploma,1,Less than 40,Low,0,0,0,0,No,Yes,University reputation,Medium,Medium,Less,Moderate,Good,No,MT3,Higher,Higher,Self-employed,Self-employed,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Moderate,Non-drinker,4,3,3
21 - 23,Female,Malaysian,Alone,Urban,Yes,FOL,Bachelor's,2,71 - 100,Average,1 - 2,2,3,3,Yes,No,Course preference,Medium,Medium,Sometimes,Poor,Moderate,No,MT3,Higher,Primary,Self-employed,Self-employed,No,Yes,Alone,2 - 5,Yes,Yes,10 - 30,Light,Non-drinker,1,2,2
21 - 23,Female,Non-Malaysian,Alone,Urban,No,FOM,Bachelor's,3,71 - 100,Average,3 - 4,0,0,0,No,No,University reputation,Medium,Medium,Less,Poor,Good,No,MT3,Secondary,Primary,Civil servant,Unemployed,No,Yes,Group,Less than 2,No,No,Less than 10,Non-gamer,Non-drinker,5,5,4
21 - 23,Male,Malaysian,Family,Urban,No,FCI,Bachelor's,3,40 - 70,Very Good,0,9,0,0,No,Yes,Cost Effective,Small,Small,None,Moderate,Moderate,No,MT3,Primary,Secondary,Self-employed,Unemployed,No,Yes,Alone,Less than 2,No,No,Less than 10,Heavy,Non-drinker,5,1,2
18 - 20,Male,Non-Malaysian,Alone,Rural,No,FIST,Bachelor's,3,40 - 70,Good,0,0,0,0,No,No,University reputation,Medium,Medium,Sometimes,Good,Moderate,No,MT3,Higher,Higher,Engineer,Unemployed,No,Yes,Group,Less than 2,Yes,No,Less than 10,Light,Non-drinker,4,4,5
24 - 26,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,2,71 - 100,Average,1 - 2,0,3,3,No,Yes,Close to home,Medium,Medium,None,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Self-employed,No,Yes,Alone,2 - 5,Yes,Yes,10 - 30,Non-gamer,Non-drinker,3,2,3
21 - 23,Male,Malaysian,Friend or roommate,Urban,Yes,FIST,Bachelor's,3,71 - 100,Very Good,0,3,4,3,No,Yes,University reputation,Extra large,Medium,Less,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Alone,2 - 5,No,No,Less than 10,Heavy,Less,5,5,5
21 - 23,Male,Malaysian,Family,Urban,Yes,FCI,Bachelor's,3,40 - 70,Average,3 - 4,4,3,1,No,No,Rather not share,Large,Medium,Sometimes,Poor,Moderate,No,MT3,Higher,Higher,Finance and banking,Finance and banking,No,Yes,Group,2 - 5,No,No,Less than 10,Moderate,Non-drinker,3,3,3
18 - 20,Male,Non-Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,2,40 - 70,Good,0,2,6,0,Yes,No,University reputation,Large,Large,Sometimes,Moderate,Moderate,Yes,MT3,Higher,Higher,Elec Eng,Education,Yes,Yes,Alone,2 - 5,No,No,Less than 10,Light,Non-drinker,3,3,3
18 - 20,Female,Malaysian,Friend or roommate,Urban,Yes,FIST,Bachelor's,2,40 - 70,Very Good,0,3,3,3,No,Yes,Course preference,Extra large,Large,Less,Moderate,Moderate,No,LE3,Secondary,Secondary,store,Finance and banking,No,No,Alone,Less than 2,No,Yes,Less than 10,Light,Less,3,3,3
21 - 23,Female,Malaysian,Family,Urban,Yes,FOM,Bachelor's,2,40 - 70,Good,0,3,1,3,No,No,Course preference,Small,Small,Less,Moderate,Good,No,LE3,Higher,Secondary,Unemployed,Self-employed,Yes,No,Alone,5 - 8,No,No,10 - 30,Light,Non-drinker,3,5,4
18 - 20,Male,Malaysian,Alone,Urban,Yes,FOM,Bachelor's,2,71 - 100,Very Good,1 - 2,9,0,0,No,No,Close to home,Medium,Medium,None,Poor,Moderate,No,MT3,Higher,Higher,Self-employed,Healthcare,No,No,Alone,2 - 5,No,No,Less than 10,Moderate,Non-drinker,1,5,5
21 - 23,Female,Malaysian,Family,Urban,No,FCI,Bachelor's,Less than 1,Less than 40,Average,0,8,1,0,Yes,No,Course preference,Large,Medium,Less,Moderate,Moderate,No,MT3,Secondary,Higher,Self-employed,Self-employed,No,Yes,Group,Less than 2,No,No,10 - 30,Light,Non-drinker,3,2,3
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,2,71 - 100,Good,1 - 2,1,3,3,No,Yes,Close to home,Large,Large,None,Moderate,Good,No,MT3,Higher,None,Self-employed,Unemployed,Yes,Yes,Alone,2 - 5,No,Yes,30 - 60,Moderate,Non-drinker,3,4,3
21 - 23,Male,Malaysian,Family,Urban,No,FOB,Bachelor's,4,40 - 70,Very Good,0,5,2,1,No,Yes,Close to home,Small,Medium,Less,Moderate,Moderate,No,MT3,Higher,Secondary,taxi driver,Unemployed,Yes,Yes,Alone,Less than 2,No,Yes,10 - 30,Light,Non-drinker,3,4,3
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FCI,Bachelor's,1,40 - 70,Very Good,0,9,0,0,Yes,No,Scholarship ,Medium,Medium,Less,Moderate,Moderate,Yes,MT3,Secondary,Higher,Company worker ,Unemployed,Yes,Yes,Alone,2 - 5,Yes,No,10 - 30,Light,Non-drinker,3,3,4
24 - 26,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,2,40 - 70,Average,1 - 2,0,0,0,No,Yes,Didn't get in government university ,Medium,Medium,Less,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Alone,2 - 5,Yes,No,10 - 30,Non-gamer,Non-drinker,3,4,3
21 - 23,Male,Malaysian,Family,Urban,No,FOE,Bachelor's,3,71 - 100,Very Good,0,9,0,0,No,Yes,Course preference,Small,Small,Less,Good,Good,Yes,LE3,Secondary,Secondary,Self-employed,Not applicable ,No,Yes,Alone,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,4,3,3
24 - 26,Female,Malaysian,Family,Urban,Yes,FOB,Bachelor's,3,71 - 100,Average,3 - 4,5,3,2,No,No,Course preference,Small,Small,Less,Moderate,Good,No,LE3,Higher,Higher,Self-employed,Finance and banking,No,Yes,Alone,2 - 5,No,No,Less than 10,Non-gamer,Non-drinker,3,3,3
21 - 23,Female,Malaysian,Alone,Urban,Yes,FOB,Bachelor's,2,40 - 70,Average,3 - 4,5,2,2,No,Yes,University reputation,Large,Medium,Less,Good,Good,No,LE3,Secondary,Secondary,Unemployed,Unemployed,Yes,Yes,Group,Less than 2,Yes,No,Less than 10,Non-gamer,Non-drinker,3,4,4
21 - 23,Male,Malaysian,Family,Urban,No,FCI,Bachelor's,2,71 - 100,Very Good,0,10,0,0,No,No,Course preference -> University reputation -> Fees -> Close to home,Large,Large,None,Good,Moderate,No,MT3,Higher,Higher,Engineering,Accounting,No,Yes,Alone,Less than 2,No,No,30 - 60,Moderate,Non-drinker,4,3,4
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FCM,Bachelor's,2,Less than 40,Good,1 - 2,5,4,0,No,Yes,Course preference,Medium,Medium,None,Good,Good,No,MT3,Higher,Higher,Education,Education,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Heavy,Non-drinker,4,1,1
21 - 23,Female,Malaysian,Family,Urban,Yes,FOB,Bachelor's,More than 4,71 - 100,Good,0,0,3,3,No,Yes,Close to home,Medium,Medium,None,Moderate,Moderate,No,MT3,Primary,Secondary,Self-employed,Unemployed,No,Yes,Alone,2 - 5,No,No,30 - 60,Non-gamer,Non-drinker,3,2,4
21 - 23,Female,Malaysian,Family,Urban,No,FOM,Bachelor's,3,71 - 100,Average,1 - 2,2,3,2,Yes,No,Course preference,Medium,Medium,Less,Good,Good,No,LE3,Secondary,Secondary,Civil servant,Civil servant,No,Yes,Alone,2 - 5,Yes,No,30 - 60,Moderate,Non-drinker,4,3,3
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FCI,Bachelor's,Less than 1,40 - 70,Good,0,7,2,0,No,No,University reputation,Large,Large,Sometimes,Moderate,Good,No,MT3,Higher,Higher,entrepreneur,Education,Yes,Yes,Alone,Less than 2,Yes,Yes,Less than 10,Non-gamer,Often,3,4,5
24 - 26,Female,Malaysian,Family,Urban,Yes,FCM,Bachelor's,2,More than 100,Very Good,0,3,2,3,No,Yes,Close to home,Small,Medium,Less,Moderate,Poor,No,MT3,Higher,Higher,Self-employed,Finance and banking,No,Yes,Alone,Less than 2,No,Yes,10 - 30,Light,Non-drinker,5,3,3
21 - 23,Female,Malaysian,Alone,Rural,Yes,FOB,Bachelor's,2,More than 100,Very Good,0,5,3,2,No,Yes,Close to home,Medium,Medium,None,Moderate,Good,No,MT3,Primary,Secondary,Self-employed,Unemployed,No,Yes,Alone,Less than 2,No,No,Less than 10,Non-gamer,Non-drinker,4,2,2
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FOB,Bachelor's,3,71 - 100,Good,0,1,7,2,No,Yes,Close to home,Medium,Medium,None,Moderate,Poor,No,MT3,Early,Secondary,Self-employed,Housewife,No,No,Alone,Less than 2,No,No,10 - 30,Moderate,Non-drinker,3,2,2
18 - 20,Female,Malaysian,Alone,Urban,Yes,FOB,Diploma,Less than 1,40 - 70,Good,0,4,2,1,Yes,No,University reputation,Large,Large,None,Good,Good,Yes,MT3,Secondary,Secondary,Self-employed,Self-employed,No,Yes,Alone,2 - 5,No,No,Less than 10,Moderate,Non-drinker,2,3,3
27 or above,Male,Malaysian,Family,Urban,No,FOM,Bachelor's,3,71 - 100,Very Good,0,9,1,0,No,No,Close to home,Small,Medium,Less,Good,Good,No,MT3,Higher,Higher,Self-employed,Civil servant,No,Yes,Alone,2 - 5,No,No,10 - 30,Moderate,Non-drinker,3,4,5
24 - 26,Male,Malaysian,Family,Urban,No,FCI,Bachelor's,2,40 - 70,Very Good,0,9,0,0,No,No,Close to home,Medium,Medium,Sometimes,Moderate,Moderate,No,MT3,Higher,Secondary,Civil servant,Unemployed,No,Yes,Alone,Less than 2,Yes,No,30 - 60,Light,Non-drinker,3,2,2
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,2,40 - 70,Average,3 - 4,1,3,3,No,Yes,Course preference,Extra large,Small,Less,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Self-employed,No,Yes,Alone,Less than 2,No,No,10 - 30,Light,Less,4,4,4
18 - 20,Male,Non-Malaysian,Friend or roommate,Urban,Yes,FET,Bachelor's,1,40 - 70,Average,1 - 2,0,0,0,No,No,Course preference,Medium,Small,None,Moderate,Moderate,No,MT3,Higher,Higher,Civil servant,Civil servant,No,Yes,Group,2 - 5,Yes,No,Less than 10,Light,Non-drinker,2,2,3
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FOB,Bachelor's,3,More than 100,Good,0,2,4,1,No,Yes,University reputation,Medium,Medium,None,Good,Moderate,No,MT3,Higher,Higher,Self-employed,Unemployed,Yes,No,Group,2 - 5,No,Yes,Less than 10,Non-gamer,Non-drinker,3,4,3
21 - 23,Female,Malaysian,Friend or roommate,Rural,Yes,FOB,Bachelor's,3,71 - 100,Good,0,5,2,2,Yes,No,University reputation,Medium,Medium,Less,Moderate,Good,No,MT3,Secondary,Secondary,Self-employed,housewife,No,Yes,Alone,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,3,3,3
21 - 23,Male,Malaysian,Family,Urban,No,FIST,Bachelor's,2,40 - 70,Average,0,2,5,2,No,No,Close to home,Large,Large,None,Moderate,Good,No,MT3,Secondary,Secondary,Self-employed,Self-employed,No,Yes,Group,5 - 8,No,No,30 - 60,Heavy,Less,3,2,3
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FCI,Bachelor's,1,40 - 70,Good,0,0,0,0,No,Yes,University reputation,Large,Large,Less,Moderate,Moderate,No,MT3,Higher,Higher,Civil servant,Civil servant,No,Yes,Alone,Less than 2,No,No,30 - 60,Non-gamer,Non-drinker,3,1,5
18 - 20,Male,Non-Malaysian,Friend or roommate,Urban,Yes,FOM,Bachelor's,1,40 - 70,Very Good,0,0,0,0,Yes,No,Course preference,Medium,Medium,Sometimes,Good,Good,Yes,MT3,Higher,Primary,Self-employed,Unemployed,No,Yes,Group,Less than 2,Yes,No,Less than 10,Non-gamer,Non-drinker,3,2,2
18 - 20,Female,Non-Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,2,71 - 100,Good,1 - 2,0,0,0,No,No,Course preference,Medium,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,Healthcare,Education,No,Yes,Alone,Less than 2,No,No,Less than 10,Non-gamer,Non-drinker,2,3,3
24 - 26,Male,Malaysian,Family,Urban,No,FIST,Bachelor's,3,71 - 100,Good,0,1,2,2,No,Yes,Close to home,Small,Small,None,Moderate,Moderate,Yes,MT3,Primary,Primary,Self-employed,Self-employed,No,Yes,Alone,Less than 2,Yes,No,10 - 30,Moderate,Non-drinker,2,2,1
21 - 23,Female,Malaysian,Alone,Urban,No,FOM,Bachelor's,3,71 - 100,Very Good,0,2,6,1,No,Yes,Course preference,Medium,Medium,Less,Moderate,Good,No,MT3,Primary,Secondary,Bus driver,House wife,No,Yes,Alone,2 - 5,No,No,10 - 30,Light,Non-drinker,3,3,3
18 - 20,Male,Malaysian,Friend or roommate,Rural,No,FIST,Diploma,Less than 1,Less than 40,Good,0,2,5,3,No,No,Close to home,Large,Large,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,Yes,Yes,Alone,2 - 5,No,No,More than 60,Moderate,Sometimes,2,2,5
21 - 23,Female,Malaysian,Family,Urban,No,FCI,Bachelor's,3,40 - 70,Very Good,0,5,1,3,Yes,No,Course preference,Medium,Medium,Less,Good,Good,No,MT3,Higher,Higher,IT,IT,No,Yes,Alone,5 - 8,No,No,30 - 60,Non-gamer,Non-drinker,5,5,5
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,1,71 - 100,Good,0,2,5,2,No,Yes,Course preference,Large,Small,None,Moderate,Poor,No,MT3,Secondary,Secondary,Self-employed,Self-employed,No,Yes,Alone,5 - 8,No,Yes,10 - 30,Light,Non-drinker,3,1,1
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,2,40 - 70,Average,1 - 2,3,3,3,No,Yes,Course preference,Medium,Medium,Less,Good,Good,No,MT3,Higher,Higher,Civil servant,Self-employed,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Light,Non-drinker,3,2,5
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,1,71 - 100,Average,0,0,1,3,No,No,Course preference,Large,Large,Less,Moderate,Moderate,Yes,MT3,Primary,Secondary,pamber,promoter,No,Yes,Alone,Less than 2,No,Yes,10 - 30,Non-gamer,Sometimes,4,1,1
21 - 23,Female,Malaysian,Family,Urban,Yes,FAC,Bachelor's,3,More than 100,Very Good,0,0,0,0,No,No,Course preference,Medium,Medium,None,Moderate,Moderate,Yes,MT3,Higher,Higher,Finance and banking,Unemployed,No,Yes,Alone,Less than 2,Yes,No,10 - 30,Non-gamer,Non-drinker,4,4,4
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FCI,Bachelor's,2,71 - 100,Very Good,0,2,4,2,No,Yes,Course preference,Medium,Medium,None,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Education,Yes,Yes,Group,Less than 2,No,No,Less than 10,Non-gamer,Non-drinker,3,3,2
21 - 23,Male,Malaysian,Alone,Urban,No,FOM,Bachelor's,3,71 - 100,Average,3 - 4,0,0,0,No,Yes,Alumni discount,Small,Small,Sometimes,Good,Moderate,Yes,MT3,Higher,Higher,Telecommunications ,Civil servant,No,Yes,Alone,Less than 2,Yes,Yes,Less than 10,Non-gamer,Sometimes,3,3,3
21 - 23,Male,Malaysian,Alone,Urban,No,FCI,Bachelor's,2,71 - 100,Good,0,2,4,2,No,Yes,Course preference,Small,Small,Less,Moderate,Good,No,MT3,Higher,Secondary,Automotive Industry,Civil servant,No,Yes,Alone,Less than 2,No,No,Less than 10,Moderate,Less,2,4,4
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FOB,Bachelor's,2,40 - 70,Average,3 - 4,2,3,1,No,Yes,University reputation,Medium,Medium,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,Bus Driver,Supervisor,No,Yes,Alone,2 - 5,Yes,No,Less than 10,Light,Non-drinker,3,3,2
18 - 20,Male,Malaysian,Family,Urban,No,FCI,Bachelor's,2,40 - 70,Good,0,4,4,0,No,Yes,Course preference,Small,Small,Less,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Self-employed,No,Yes,Group,Less than 2,No,No,More than 60,Moderate,Non-drinker,3,4,3
21 - 23,Male,Non-Malaysian,Family,Urban,No,FCI,Bachelor's,3,71 - 100,Average,1 - 2,0,0,0,No,No,Main reason is that my sister also decided to do her bachelor's in MMU. MMU was the university I wanted to start since foundation but I did it elsewhere but for bachelor's applied to MMU. Secondary reason is Game Development specialisation in Computer Science which was my main draw.,Medium,Medium,Less,Good,Moderate,No,MT3,Higher,Higher,Education,Unemployed,Yes,Yes,Alone,2 - 5,No,No,10 - 30,Moderate,Non-drinker,3,2,1
27 or above,Male,Malaysian,Alone,Urban,Yes,FOB,Bachelor's,1,40 - 70,Average,More than 4,5,2,2,No,No,Close to home,Medium,Medium,Sometimes,Good,Good,No,MT3,Higher,Secondary,Education,Self-employed,Yes,No,Alone,Less than 2,No,Yes,Less than 10,Light,Non-drinker,2,2,2
18 - 20,Female,Malaysian,Friend or roommate,Urban,Yes,FIST,Bachelor's,1,40 - 70,Low,1 - 2,1,2,3,No,Yes,Course preference,Medium,Small,Sometimes,Moderate,Moderate,Yes,MT3,Secondary,Secondary,Finance and banking,Education,No,Yes,Group,2 - 5,No,Yes,30 - 60,Heavy,Less,5,2,3
21 - 23,Female,Malaysian,Family,Urban,Yes,FET,Bachelor's,2,40 - 70,Very Good,0,11,0,0,Yes,Yes,Course preference,Small,Small,Sometimes,Moderate,Moderate,No,MT3,Higher,Secondary,Employer,Service,No,No,Alone,Less than 2,Yes,Yes,10 - 30,Light,Less,3,3,3
21 - 23,Male,Malaysian,Friend or roommate,Urban,Yes,FOL,Bachelor's,1,40 - 70,Good,0,2,7,0,No,Yes,Course preference,Large,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Self-employed,No,Yes,Group,2 - 5,Yes,No,Less than 10,Light,Less,2,3,5
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FOL,Bachelor's,1,40 - 70,Very Good,0,9,1,0,No,No,Course preference,Extra large,Large,None,Good,Good,Yes,MT3,Higher,Higher,Self-employed,Legal Clerk,No,No,Alone,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,3,3,4
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FOM,Bachelor's,1,40 - 70,Very Good,0,3,4,2,Yes,Yes,Close to home,Medium,Medium,Less,Moderate,Good,No,MT3,Higher,Primary,Engineering,Self-employed,No,Yes,Alone,2 - 5,Yes,No,10 - 30,Light,Non-drinker,3,3,4
